customer_id,age_group,city,occupation,gender,marital status,avg_income
ATQCUS0382,25-34,Delhi NCR,Salaried Other Employees,Male,Married,39831
ATQCUS0115,21-24,Hyderabad,Salaried Other Employees,Male,Married,31009
ATQCUS0910,35-45,Mumbai,Salaried IT Employees,Male,Married,66822
ATQCUS0598,25-34,Chennai,Salaried IT Employees,Male,Married,63956
ATQCUS3424,21-24,Hyderabad,Salaried Other Employees,Male,Single,31548
ATQCUS2202,25-34,Delhi NCR,Salaried IT Employees,Female,Married,59632
ATQCUS2854,35-45,Chennai,Business Owners,Female,Married,69295
ATQCUS1438,35-45,Chennai,Salaried Other Employees,Male,Married,41780
ATQCUS3330,21-24,Bengaluru,Business Owners,Male,Single,52206
ATQCUS1376,35-45,Chennai,Salaried IT Employees,Male,Married,66976
ATQCUS0522,25-34,Bengaluru,Business Owners,Male,Married,69590
ATQCUS0539,25-34,Bengaluru,Business Owners,Male,Married,69632
ATQCUS3130,45+,Hyderabad,Business Owners,Female,Married,83393
ATQCUS3171,21-24,Mumbai,Salaried IT Employees,Male,Single,46101
ATQCUS3741,21-24,Mumbai,Salaried IT Employees,Female,Single,48147
ATQCUS2118,25-34,Mumbai,Salaried Other Employees,Female,Married,38269
ATQCUS1369,35-45,Chennai,Salaried IT Employees,Male,Married,68705
ATQCUS0305,25-34,Mumbai,Government Employees,Male,Married,50285
ATQCUS1319,35-45,Bengaluru,Freelancers,Male,Married,34999
ATQCUS2379,25-34,Chennai,Salaried IT Employees,Female,Married,62834
ATQCUS1049,35-45,Mumbai,Freelancers,Male,Married,34224
ATQCUS2593,35-45,Mumbai,Salaried Other Employees,Female,Married,40707
ATQCUS3120,45+,Hyderabad,Salaried IT Employees,Female,Married,73877
ATQCUS1460,35-45,Chennai,Business Owners,Male,Married,72923
ATQCUS1722,45+,Mumbai,Freelancers,Male,Married,37776
ATQCUS0995,35-45,Mumbai,Business Owners,Male,Married,70447
ATQCUS0761,25-34,Chennai,Government Employees,Male,Married,53283
ATQCUS0019,21-24,Mumbai,Salaried Other Employees,Male,Married,29782
ATQCUS0186,25-34,Mumbai,Salaried Other Employees,Male,Married,40064
ATQCUS0856,25-34,Hyderabad,Freelancers,Male,Married,35581
ATQCUS2137,25-34,Mumbai,Salaried Other Employees,Female,Married,38727
ATQCUS0537,25-34,Bengaluru,Business Owners,Male,Married,69221
ATQCUS1496,35-45,Chennai,Freelancers,Male,Married,38568
ATQCUS3723,45+,Mumbai,Salaried IT Employees,Male,Single,72483
ATQCUS3949,25-34,Delhi NCR,Salaried Other Employees,Female,Single,37190
ATQCUS2754,35-45,Bengaluru,Salaried Other Employees,Female,Married,42210
ATQCUS0713,25-34,Chennai,Freelancers,Male,Married,32613
ATQCUS2065,21-24,Chennai,Freelancers,Female,Married,26231
ATQCUS0893,35-45,Mumbai,Salaried IT Employees,Male,Married,63187
ATQCUS3832,21-24,Delhi NCR,Government Employees,Female,Single,40093
ATQCUS0203,25-34,Mumbai,Salaried Other Employees,Male,Married,38243
ATQCUS0491,25-34,Bengaluru,Salaried Other Employees,Male,Married,38954
ATQCUS0736,25-34,Chennai,Freelancers,Male,Married,33758
ATQCUS0886,25-34,Hyderabad,Government Employees,Male,Married,51153
ATQCUS2888,35-45,Hyderabad,Salaried IT Employees,Female,Married,63525
ATQCUS0455,25-34,Delhi NCR,Government Employees,Male,Married,53251
ATQCUS1157,35-45,Delhi NCR,Business Owners,Male,Married,69895
ATQCUS0839,25-34,Hyderabad,Business Owners,Male,Married,71205
ATQCUS3513,25-34,Delhi NCR,Salaried Other Employees,Male,Single,36005
ATQCUS3213,21-24,Mumbai,Business Owners,Male,Single,54508
ATQCUS3808,21-24,Delhi NCR,Salaried IT Employees,Female,Single,48249
ATQCUS2179,25-34,Mumbai,Government Employees,Female,Married,53305
ATQCUS0933,35-45,Mumbai,Salaried IT Employees,Male,Married,62148
ATQCUS1307,35-45,Bengaluru,Freelancers,Male,Married,35318
ATQCUS3784,21-24,Mumbai,Salaried Other Employees,Female,Single,29794
ATQCUS0568,25-34,Bengaluru,Freelancers,Male,Married,33777
ATQCUS0057,21-24,Delhi NCR,Freelancers,Male,Married,25614
ATQCUS0233,25-34,Mumbai,Business Owners,Male,Married,70146
ATQCUS3361,21-24,Chennai,Salaried IT Employees,Male,Single,50593
ATQCUS1572,35-45,Hyderabad,Salaried Other Employees,Male,Married,38687
ATQCUS3073,45+,Bengaluru,Business Owners,Female,Married,70684
ATQCUS2111,25-34,Mumbai,Salaried IT Employees,Female,Married,61332
ATQCUS2723,35-45,Bengaluru,Salaried IT Employees,Female,Married,63111
ATQCUS0140,25-34,Mumbai,Salaried IT Employees,Male,Married,63309
ATQCUS1716,45+,Mumbai,Business Owners,Male,Married,83410
ATQCUS1290,35-45,Bengaluru,Freelancers,Male,Married,35206
ATQCUS0297,25-34,Mumbai,Government Employees,Male,Married,52726
ATQCUS0820,25-34,Hyderabad,Salaried Other Employees,Male,Married,38884
ATQCUS3460,25-34,Mumbai,Salaried IT Employees,Male,Single,58381
ATQCUS3730,45+,Bengaluru,Business Owners,Male,Single,84068
ATQCUS2257,25-34,Delhi NCR,Freelancers,Female,Married,34334
ATQCUS3914,25-34,Mumbai,Salaried IT Employees,Female,Single,62215
ATQCUS2441,25-34,Chennai,Government Employees,Female,Married,49531
ATQCUS1805,45+,Delhi NCR,Government Employees,Male,Married,57233
ATQCUS0870,25-34,Hyderabad,Freelancers,Male,Married,34651
ATQCUS1817,45+,Bengaluru,Salaried IT Employees,Male,Married,75609
ATQCUS1945,45+,Chennai,Freelancers,Male,Married,38400
ATQCUS2299,25-34,Bengaluru,Salaried Other Employees,Female,Married,38525
ATQCUS3877,21-24,Chennai,Salaried Other Employees,Female,Single,28828
ATQCUS2914,35-45,Hyderabad,Salaried IT Employees,Female,Married,66391
ATQCUS0099,21-24,Chennai,Business Owners,Male,Married,52836
ATQCUS3957,25-34,Delhi NCR,Freelancers,Female,Single,35275
ATQCUS1208,35-45,Delhi NCR,Government Employees,Male,Married,52827
ATQCUS0751,25-34,Chennai,Government Employees,Male,Married,53504
ATQCUS1207,35-45,Delhi NCR,Government Employees,Male,Married,51669
ATQCUS0330,25-34,Delhi NCR,Salaried IT Employees,Male,Married,60327
ATQCUS2400,25-34,Chennai,Salaried Other Employees,Female,Married,40586
ATQCUS3117,45+,Hyderabad,Salaried IT Employees,Female,Married,73437
ATQCUS2243,25-34,Delhi NCR,Salaried Other Employees,Female,Married,39658
ATQCUS2294,25-34,Bengaluru,Salaried IT Employees,Female,Married,65326
ATQCUS2832,35-45,Chennai,Salaried Other Employees,Female,Married,40304
ATQCUS2746,35-45,Bengaluru,Salaried Other Employees,Female,Married,41121
ATQCUS0394,25-34,Delhi NCR,Business Owners,Male,Married,67435
ATQCUS3790,21-24,Mumbai,Business Owners,Female,Single,50353
ATQCUS1508,35-45,Chennai,Government Employees,Male,Married,57174
ATQCUS0874,25-34,Hyderabad,Government Employees,Male,Married,52943
ATQCUS0859,25-34,Hyderabad,Freelancers,Male,Married,34632
ATQCUS3297,21-24,Delhi NCR,Government Employees,Male,Single,38529
ATQCUS3097,45+,Chennai,Salaried IT Employees,Female,Married,73631
ATQCUS3759,21-24,Mumbai,Salaried IT Employees,Female,Single,49932
ATQCUS2253,25-34,Delhi NCR,Freelancers,Female,Married,35099
ATQCUS0810,25-34,Hyderabad,Salaried Other Employees,Male,Married,37544
ATQCUS2880,35-45,Chennai,Government Employees,Female,Married,59417
ATQCUS2717,35-45,Bengaluru,Salaried IT Employees,Female,Married,63722
ATQCUS3085,45+,Bengaluru,Government Employees,Female,Married,57936
ATQCUS1040,35-45,Mumbai,Freelancers,Male,Married,37815
ATQCUS1099,35-45,Delhi NCR,Salaried IT Employees,Male,Married,65774
ATQCUS2171,25-34,Mumbai,Government Employees,Female,Married,51608
ATQCUS0858,25-34,Hyderabad,Freelancers,Male,Married,32223
ATQCUS2027,21-24,Mumbai,Government Employees,Female,Married,39287
ATQCUS3976,25-34,Bengaluru,Government Employees,Female,Single,54117
ATQCUS3431,21-24,Hyderabad,Business Owners,Male,Single,55323
ATQCUS3083,45+,Bengaluru,Government Employees,Female,Married,54811
ATQCUS3731,45+,Bengaluru,Freelancers,Male,Single,38260
ATQCUS2975,45+,Mumbai,Salaried IT Employees,Female,Married,76417
ATQCUS3108,45+,Chennai,Business Owners,Female,Married,80496
ATQCUS0697,25-34,Chennai,Business Owners,Male,Married,69433
ATQCUS0038,21-24,Mumbai,Government Employees,Male,Married,39967
ATQCUS3699,35-45,Chennai,Salaried Other Employees,Male,Single,41423
ATQCUS2536,35-45,Mumbai,Salaried IT Employees,Female,Married,63931
ATQCUS3825,21-24,Delhi NCR,Salaried Other Employees,Female,Single,30114
ATQCUS3080,45+,Bengaluru,Freelancers,Female,Married,42586
ATQCUS3906,21-24,Hyderabad,Salaried Other Employees,Female,Single,31614
ATQCUS3321,21-24,Bengaluru,Salaried Other Employees,Male,Single,29117
ATQCUS3768,21-24,Mumbai,Salaried IT Employees,Female,Single,47587
ATQCUS0815,25-34,Hyderabad,Salaried Other Employees,Male,Married,37853
ATQCUS3031,45+,Delhi NCR,Business Owners,Female,Married,70066
ATQCUS1398,35-45,Chennai,Salaried Other Employees,Male,Married,38125
ATQCUS1419,35-45,Chennai,Salaried Other Employees,Male,Married,40956
ATQCUS1447,35-45,Chennai,Business Owners,Male,Married,79252
ATQCUS0237,25-34,Mumbai,Business Owners,Male,Married,66016
ATQCUS1515,35-45,Chennai,Government Employees,Male,Married,57267
ATQCUS0973,35-45,Mumbai,Salaried Other Employees,Male,Married,39586
ATQCUS0811,25-34,Hyderabad,Salaried Other Employees,Male,Married,38026
ATQCUS1080,35-45,Delhi NCR,Salaried IT Employees,Male,Married,65484
ATQCUS0086,21-24,Bengaluru,Government Employees,Male,Married,42092
ATQCUS1531,35-45,Hyderabad,Salaried IT Employees,Male,Married,66859
ATQCUS0421,25-34,Delhi NCR,Freelancers,Male,Married,34346
ATQCUS0160,25-34,Mumbai,Salaried IT Employees,Male,Married,63644
ATQCUS1982,45+,Hyderabad,Business Owners,Male,Married,86327
ATQCUS2851,35-45,Chennai,Business Owners,Female,Married,72640
ATQCUS0023,21-24,Mumbai,Business Owners,Male,Married,55473
ATQCUS2770,35-45,Bengaluru,Freelancers,Female,Married,36769
ATQCUS0775,25-34,Hyderabad,Salaried IT Employees,Male,Married,61528
ATQCUS1749,45+,Delhi NCR,Salaried IT Employees,Male,Married,66587
ATQCUS0232,25-34,Mumbai,Business Owners,Male,Married,68463
ATQCUS0286,25-34,Mumbai,Freelancers,Male,Married,34054
ATQCUS0168,25-34,Mumbai,Salaried IT Employees,Male,Married,62499
ATQCUS1995,45+,Hyderabad,Freelancers,Male,Married,38947
ATQCUS2336,25-34,Bengaluru,Freelancers,Female,Married,34903
ATQCUS3863,21-24,Bengaluru,Freelancers,Female,Single,27265
ATQCUS3376,21-24,Chennai,Salaried Other Employees,Male,Single,32323
ATQCUS1421,35-45,Chennai,Salaried Other Employees,Male,Married,39455
ATQCUS3847,21-24,Bengaluru,Salaried IT Employees,Female,Single,50783
ATQCUS3853,21-24,Bengaluru,Salaried Other Employees,Female,Single,31231
ATQCUS1445,35-45,Chennai,Business Owners,Male,Married,73885
ATQCUS2110,25-34,Mumbai,Salaried IT Employees,Female,Married,61157
ATQCUS0437,25-34,Delhi NCR,Freelancers,Male,Married,33925
ATQCUS2270,25-34,Delhi NCR,Government Employees,Female,Married,51287
ATQCUS1199,35-45,Delhi NCR,Freelancers,Male,Married,37313
ATQCUS3344,21-24,Bengaluru,Freelancers,Male,Single,28776
ATQCUS3340,21-24,Bengaluru,Freelancers,Male,Single,27161
ATQCUS0288,25-34,Mumbai,Freelancers,Male,Married,36196
ATQCUS2652,35-45,Delhi NCR,Salaried IT Employees,Female,Married,70500
ATQCUS3858,21-24,Bengaluru,Business Owners,Female,Single,53137
ATQCUS0494,25-34,Bengaluru,Salaried Other Employees,Male,Married,38680
ATQCUS0756,25-34,Chennai,Government Employees,Male,Married,53025
ATQCUS3480,25-34,Mumbai,Business Owners,Male,Single,64164
ATQCUS3992,25-34,Chennai,Salaried Other Employees,Female,Single,40084
ATQCUS2660,35-45,Delhi NCR,Salaried IT Employees,Female,Married,64171
ATQCUS2286,25-34,Bengaluru,Salaried IT Employees,Female,Married,59978
ATQCUS0150,25-34,Mumbai,Salaried IT Employees,Male,Married,62129
ATQCUS0445,25-34,Delhi NCR,Government Employees,Male,Married,51985
ATQCUS3889,21-24,Chennai,Government Employees,Female,Single,39089
ATQCUS0324,25-34,Delhi NCR,Salaried IT Employees,Male,Married,60538
ATQCUS3290,21-24,Delhi NCR,Freelancers,Male,Single,27315
ATQCUS2347,25-34,Bengaluru,Government Employees,Female,Married,50137
ATQCUS2158,25-34,Mumbai,Freelancers,Female,Married,34640
ATQCUS1142,35-45,Delhi NCR,Business Owners,Male,Married,71703
ATQCUS0178,25-34,Mumbai,Salaried Other Employees,Male,Married,39786
ATQCUS0945,35-45,Mumbai,Salaried IT Employees,Male,Married,64899
ATQCUS2985,45+,Mumbai,Salaried Other Employees,Female,Married,43461
ATQCUS2241,25-34,Delhi NCR,Salaried Other Employees,Female,Married,41271
ATQCUS2207,25-34,Delhi NCR,Salaried IT Employees,Female,Married,63804
ATQCUS2502,25-34,Hyderabad,Business Owners,Female,Married,66355
ATQCUS2258,25-34,Delhi NCR,Freelancers,Female,Married,36037
ATQCUS3425,21-24,Hyderabad,Salaried Other Employees,Male,Single,29885
ATQCUS1894,45+,Bengaluru,Government Employees,Male,Married,58535
ATQCUS3880,21-24,Chennai,Salaried Other Employees,Female,Single,29757
ATQCUS0555,25-34,Bengaluru,Freelancers,Male,Married,35609
ATQCUS0689,25-34,Chennai,Business Owners,Male,Married,69025
ATQCUS0093,21-24,Chennai,Salaried Other Employees,Male,Married,29431
ATQCUS2072,21-24,Hyderabad,Salaried IT Employees,Female,Married,48066
ATQCUS0869,25-34,Hyderabad,Freelancers,Male,Married,32688
ATQCUS1557,35-45,Hyderabad,Salaried Other Employees,Male,Married,43507
ATQCUS1158,35-45,Delhi NCR,Business Owners,Male,Married,70321
ATQCUS0837,25-34,Hyderabad,Business Owners,Male,Married,68718
ATQCUS0016,21-24,Mumbai,Salaried Other Employees,Male,Married,32211
ATQCUS1383,35-45,Chennai,Salaried IT Employees,Male,Married,69707
ATQCUS1976,45+,Hyderabad,Business Owners,Male,Married,73869
ATQCUS2533,35-45,Mumbai,Salaried IT Employees,Female,Married,69651
ATQCUS3064,45+,Bengaluru,Salaried Other Employees,Female,Married,43740
ATQCUS0385,25-34,Delhi NCR,Salaried Other Employees,Male,Married,37134
ATQCUS2558,35-45,Mumbai,Salaried IT Employees,Female,Married,64578
ATQCUS2788,35-45,Chennai,Salaried IT Employees,Female,Married,60744
ATQCUS0985,35-45,Mumbai,Salaried Other Employees,Male,Married,39349
ATQCUS1628,35-45,Hyderabad,Freelancers,Male,Married,35939
ATQCUS3494,25-34,Mumbai,Government Employees,Male,Single,52786
ATQCUS2522,25-34,Hyderabad,Government Employees,Female,Married,50501
ATQCUS3950,25-34,Delhi NCR,Salaried Other Employees,Female,Single,37941
ATQCUS0047,21-24,Delhi NCR,Salaried IT Employees,Male,Married,47053
ATQCUS3318,21-24,Bengaluru,Salaried IT Employees,Male,Single,48181
ATQCUS1774,45+,Delhi NCR,Salaried Other Employees,Male,Married,44992
ATQCUS1346,35-45,Chennai,Salaried IT Employees,Male,Married,64027
ATQCUS3194,21-24,Mumbai,Salaried Other Employees,Male,Single,29603
ATQCUS3947,25-34,Delhi NCR,Salaried IT Employees,Female,Single,62568
ATQCUS3036,45+,Delhi NCR,Freelancers,Female,Married,38382
ATQCUS3642,25-34,Hyderabad,Freelancers,Male,Single,35261
ATQCUS3521,25-34,Delhi NCR,Business Owners,Male,Single,73238
ATQCUS3458,25-34,Mumbai,Salaried IT Employees,Male,Single,62724
ATQCUS2335,25-34,Bengaluru,Freelancers,Female,Married,34116
ATQCUS1709,45+,Mumbai,Business Owners,Male,Married,80217
ATQCUS3502,25-34,Delhi NCR,Salaried IT Employees,Male,Single,59583
ATQCUS2495,25-34,Hyderabad,Salaried Other Employees,Female,Married,40548
ATQCUS0955,35-45,Mumbai,Salaried Other Employees,Male,Married,42082
ATQCUS1396,35-45,Chennai,Salaried Other Employees,Male,Married,41629
ATQCUS0822,25-34,Hyderabad,Business Owners,Male,Married,71426
ATQCUS3817,21-24,Delhi NCR,Salaried IT Employees,Female,Single,48498
ATQCUS1678,45+,Mumbai,Salaried Other Employees,Male,Married,44322
ATQCUS2771,35-45,Bengaluru,Freelancers,Female,Married,39795
ATQCUS1856,45+,Bengaluru,Business Owners,Male,Married,76992
ATQCUS3706,35-45,Chennai,Freelancers,Male,Single,36633
ATQCUS0710,25-34,Chennai,Business Owners,Male,Married,66379
ATQCUS2874,35-45,Chennai,Freelancers,Female,Married,36250
ATQCUS1072,35-45,Delhi NCR,Salaried IT Employees,Male,Married,69823
ATQCUS0484,25-34,Bengaluru,Salaried IT Employees,Male,Married,60920
ATQCUS3481,25-34,Mumbai,Business Owners,Male,Single,68632
ATQCUS2685,35-45,Delhi NCR,Business Owners,Female,Married,70204
ATQCUS3589,25-34,Chennai,Salaried Other Employees,Male,Single,38625
ATQCUS0551,25-34,Bengaluru,Freelancers,Male,Married,35782
ATQCUS3146,21-24,Mumbai,Salaried IT Employees,Male,Single,48918
ATQCUS0169,25-34,Mumbai,Salaried IT Employees,Male,Married,61462
ATQCUS3962,25-34,Bengaluru,Salaried IT Employees,Female,Single,61719
ATQCUS1908,45+,Chennai,Salaried IT Employees,Male,Married,70877
ATQCUS2749,35-45,Bengaluru,Salaried Other Employees,Female,Married,40291
ATQCUS2484,25-34,Hyderabad,Salaried Other Employees,Female,Married,38180
ATQCUS2773,35-45,Bengaluru,Freelancers,Female,Married,38973
ATQCUS1529,35-45,Hyderabad,Salaried IT Employees,Male,Married,63057
ATQCUS3284,21-24,Delhi NCR,Business Owners,Male,Single,53588
ATQCUS2865,35-45,Chennai,Freelancers,Female,Married,35705
ATQCUS1402,35-45,Chennai,Salaried Other Employees,Male,Married,41514
ATQCUS3602,25-34,Chennai,Business Owners,Male,Single,67399
ATQCUS3566,25-34,Bengaluru,Freelancers,Male,Single,35049
ATQCUS1444,35-45,Chennai,Business Owners,Male,Married,71359
ATQCUS0646,25-34,Chennai,Salaried Other Employees,Male,Married,37229
ATQCUS2152,25-34,Mumbai,Freelancers,Female,Married,36074
ATQCUS0587,25-34,Bengaluru,Government Employees,Male,Married,51893
ATQCUS1345,35-45,Chennai,Salaried IT Employees,Male,Married,63874
ATQCUS0796,25-34,Hyderabad,Salaried IT Employees,Male,Married,60575
ATQCUS2229,25-34,Delhi NCR,Salaried Other Employees,Female,Married,36911
ATQCUS0520,25-34,Bengaluru,Business Owners,Male,Married,72070
ATQCUS2225,25-34,Delhi NCR,Salaried Other Employees,Female,Married,37319
ATQCUS2817,35-45,Chennai,Salaried IT Employees,Female,Married,67071
ATQCUS3165,21-24,Mumbai,Salaried IT Employees,Male,Single,48992
ATQCUS2941,35-45,Hyderabad,Freelancers,Female,Married,40002
ATQCUS1029,35-45,Mumbai,Freelancers,Male,Married,39114
ATQCUS3432,21-24,Hyderabad,Business Owners,Male,Single,53019
ATQCUS1905,45+,Chennai,Salaried IT Employees,Male,Married,70859
ATQCUS3265,21-24,Delhi NCR,Salaried IT Employees,Male,Single,47817
ATQCUS0448,25-34,Delhi NCR,Government Employees,Male,Married,52461
ATQCUS2024,21-24,Mumbai,Freelancers,Female,Married,27065
ATQCUS0757,25-34,Chennai,Government Employees,Male,Married,52801
ATQCUS2391,25-34,Chennai,Salaried Other Employees,Female,Married,38867
ATQCUS1605,35-45,Hyderabad,Freelancers,Male,Married,36966
ATQCUS2276,25-34,Bengaluru,Salaried IT Employees,Female,Married,59224
ATQCUS2781,35-45,Chennai,Salaried IT Employees,Female,Married,62385
ATQCUS0755,25-34,Chennai,Government Employees,Male,Married,52731
ATQCUS0010,21-24,Mumbai,Salaried IT Employees,Male,Married,49465
ATQCUS2950,35-45,Hyderabad,Freelancers,Female,Married,36580
ATQCUS1627,35-45,Hyderabad,Freelancers,Male,Married,35616
ATQCUS1217,35-45,Bengaluru,Salaried IT Employees,Male,Married,68658
ATQCUS2669,35-45,Delhi NCR,Salaried Other Employees,Female,Married,40693
ATQCUS3596,25-34,Chennai,Business Owners,Male,Single,72334
ATQCUS2034,21-24,Delhi NCR,Salaried IT Employees,Female,Married,47840
ATQCUS0302,25-34,Mumbai,Government Employees,Male,Married,52954
ATQCUS3535,25-34,Delhi NCR,Government Employees,Male,Single,50192
ATQCUS1394,35-45,Chennai,Salaried Other Employees,Male,Married,38217
ATQCUS3368,21-24,Chennai,Salaried IT Employees,Male,Single,47939
ATQCUS0684,25-34,Chennai,Business Owners,Male,Married,68800
ATQCUS1664,45+,Mumbai,Salaried IT Employees,Male,Married,72352
ATQCUS2961,35-45,Hyderabad,Government Employees,Female,Married,57347
ATQCUS2470,25-34,Hyderabad,Salaried IT Employees,Female,Married,63263
ATQCUS1479,35-45,Chennai,Freelancers,Male,Married,36211
ATQCUS2385,25-34,Chennai,Salaried IT Employees,Female,Married,62563
ATQCUS0667,25-34,Chennai,Salaried Other Employees,Male,Married,40243
ATQCUS1939,45+,Chennai,Business Owners,Male,Married,77222
ATQCUS0071,21-24,Bengaluru,Salaried Other Employees,Male,Married,29797
ATQCUS0429,25-34,Delhi NCR,Freelancers,Male,Married,34152
ATQCUS2349,25-34,Bengaluru,Government Employees,Female,Married,50207
ATQCUS0266,25-34,Mumbai,Freelancers,Male,Married,34743
ATQCUS3529,25-34,Delhi NCR,Freelancers,Male,Single,35514
ATQCUS1410,35-45,Chennai,Salaried Other Employees,Male,Married,42110
ATQCUS2239,25-34,Delhi NCR,Salaried Other Employees,Female,Married,39388
ATQCUS2588,35-45,Mumbai,Salaried Other Employees,Female,Married,42172
ATQCUS1911,45+,Chennai,Salaried IT Employees,Male,Married,68902
ATQCUS2909,35-45,Hyderabad,Salaried IT Employees,Female,Married,68856
ATQCUS2944,35-45,Hyderabad,Freelancers,Female,Married,35852
ATQCUS1848,45+,Bengaluru,Business Owners,Male,Married,79720
ATQCUS2714,35-45,Bengaluru,Salaried IT Employees,Female,Married,69427
ATQCUS1534,35-45,Hyderabad,Salaried IT Employees,Male,Married,67984
ATQCUS2948,35-45,Hyderabad,Freelancers,Female,Married,35097
ATQCUS2951,35-45,Hyderabad,Freelancers,Female,Married,36354
ATQCUS1297,35-45,Bengaluru,Freelancers,Male,Married,35082
ATQCUS0045,21-24,Delhi NCR,Salaried IT Employees,Male,Married,51033
ATQCUS2621,35-45,Mumbai,Freelancers,Female,Married,35484
ATQCUS3549,25-34,Bengaluru,Salaried Other Employees,Male,Single,38096
ATQCUS3664,35-45,Mumbai,Government Employees,Male,Single,58172
ATQCUS2248,25-34,Delhi NCR,Business Owners,Female,Married,70929
ATQCUS0053,21-24,Delhi NCR,Business Owners,Male,Married,53186
ATQCUS3841,21-24,Bengaluru,Salaried IT Employees,Female,Single,46740
ATQCUS2220,25-34,Delhi NCR,Salaried IT Employees,Female,Married,62481
ATQCUS3442,21-24,Hyderabad,Freelancers,Male,Single,27714
ATQCUS2748,35-45,Bengaluru,Salaried Other Employees,Female,Married,38362
ATQCUS3092,45+,Chennai,Salaried IT Employees,Female,Married,67987
ATQCUS0962,35-45,Mumbai,Salaried Other Employees,Male,Married,39318
ATQCUS1662,45+,Mumbai,Salaried IT Employees,Male,Married,66443
ATQCUS2611,35-45,Mumbai,Business Owners,Female,Married,71928
ATQCUS0404,25-34,Delhi NCR,Business Owners,Male,Married,64944
ATQCUS3408,21-24,Hyderabad,Salaried IT Employees,Male,Single,51055
ATQCUS0862,25-34,Hyderabad,Freelancers,Male,Married,34896
ATQCUS2698,35-45,Delhi NCR,Freelancers,Female,Married,37322
ATQCUS0235,25-34,Mumbai,Business Owners,Male,Married,69783
ATQCUS1952,45+,Chennai,Government Employees,Male,Married,62341
ATQCUS3274,21-24,Delhi NCR,Salaried Other Employees,Male,Single,29762
ATQCUS1308,35-45,Bengaluru,Freelancers,Male,Married,37153
ATQCUS2510,25-34,Hyderabad,Freelancers,Female,Married,34312
ATQCUS0729,25-34,Chennai,Freelancers,Male,Married,35475
ATQCUS3503,25-34,Delhi NCR,Salaried IT Employees,Male,Single,58431
ATQCUS0254,25-34,Mumbai,Freelancers,Male,Married,36047
ATQCUS3653,35-45,Mumbai,Salaried Other Employees,Male,Single,40102
ATQCUS2778,35-45,Bengaluru,Government Employees,Female,Married,55842
ATQCUS3712,35-45,Hyderabad,Salaried Other Employees,Male,Single,44896
ATQCUS1549,35-45,Hyderabad,Salaried IT Employees,Male,Married,63800
ATQCUS2255,25-34,Delhi NCR,Freelancers,Female,Married,37153
ATQCUS0626,25-34,Chennai,Salaried IT Employees,Male,Married,63512
ATQCUS1585,35-45,Hyderabad,Business Owners,Male,Married,78511
ATQCUS3761,21-24,Mumbai,Salaried IT Employees,Female,Single,51172
ATQCUS2609,35-45,Mumbai,Business Owners,Female,Married,75865
ATQCUS1613,35-45,Hyderabad,Freelancers,Male,Married,38263
ATQCUS1802,45+,Delhi NCR,Freelancers,Male,Married,38130
ATQCUS2517,25-34,Hyderabad,Government Employees,Female,Married,52419
ATQCUS2482,25-34,Hyderabad,Salaried Other Employees,Female,Married,39703
ATQCUS2041,21-24,Delhi NCR,Government Employees,Female,Married,41700
ATQCUS3300,21-24,Delhi NCR,Government Employees,Male,Single,42478
ATQCUS0006,21-24,Mumbai,Salaried IT Employees,Male,Married,50620
ATQCUS0145,25-34,Mumbai,Salaried IT Employees,Male,Married,62870
ATQCUS3407,21-24,Hyderabad,Salaried IT Employees,Male,Single,49010
ATQCUS0722,25-34,Chennai,Freelancers,Male,Married,36964
ATQCUS2862,35-45,Chennai,Freelancers,Female,Married,34797
ATQCUS1733,45+,Mumbai,Freelancers,Male,Married,35417
ATQCUS3536,25-34,Bengaluru,Salaried IT Employees,Male,Single,62945
ATQCUS1821,45+,Bengaluru,Salaried IT Employees,Male,Married,70253
ATQCUS3551,25-34,Bengaluru,Business Owners,Male,Single,68334
ATQCUS3183,21-24,Mumbai,Salaried Other Employees,Male,Single,30189
ATQCUS1159,35-45,Delhi NCR,Business Owners,Male,Married,74565
ATQCUS1013,35-45,Mumbai,Business Owners,Male,Married,73604
ATQCUS3606,25-34,Chennai,Freelancers,Male,Single,37781
ATQCUS0262,25-34,Mumbai,Freelancers,Male,Married,35495
ATQCUS2053,21-24,Bengaluru,Freelancers,Female,Married,24995
ATQCUS0813,25-34,Hyderabad,Salaried Other Employees,Male,Married,37274
ATQCUS1871,45+,Bengaluru,Business Owners,Male,Married,77303
ATQCUS2051,21-24,Bengaluru,Business Owners,Female,Married,53655
ATQCUS2444,25-34,Chennai,Government Employees,Female,Married,53524
ATQCUS2164,25-34,Mumbai,Freelancers,Female,Married,34720
ATQCUS1300,35-45,Bengaluru,Freelancers,Male,Married,35978
ATQCUS3786,21-24,Mumbai,Salaried Other Employees,Female,Single,30564
ATQCUS2490,25-34,Hyderabad,Salaried Other Employees,Female,Married,37784
ATQCUS0127,25-34,Mumbai,Salaried IT Employees,Male,Married,61386
ATQCUS1250,35-45,Bengaluru,Salaried Other Employees,Male,Married,44719
ATQCUS2122,25-34,Mumbai,Salaried Other Employees,Female,Married,38368
ATQCUS2945,35-45,Hyderabad,Freelancers,Female,Married,39247
ATQCUS1489,35-45,Chennai,Freelancers,Male,Married,35481
ATQCUS1215,35-45,Bengaluru,Salaried IT Employees,Male,Married,63533
ATQCUS2653,35-45,Delhi NCR,Salaried IT Employees,Female,Married,61876
